502,Hal Leonard Publishing Corporation
503,HarperCollins Publishers  Inc.
504,Dutton Juvenile
505,Canongate Books
506,Orb Books
507,Phoenix Audio
508,Riverhead Hardcover
509,Enitharmon Press
510,Llewellyn Publications
511,Putnam Adult
512,Focus on the Family Publishing
513,Pan MacMillan
514,Sutton Publishing
515,Methuen Publishing
516,MIT Press
517,Blood Moon Productions
518,HarperPerennial / Perennial Classics
519,Corgi
520,Clarion Books
521,Fanfare
522,Samuel French  Inc.
523,Three Rivers Press (CA)
524,Collins Reference
525,Picador  Macmillan Publishers Ltd
526,Abacus
527,Luna Books
528,Editions de l'Olivier
529,Th1nk Books
530,Macmillan
531,David R. Godine Publisher
532,Brown Son & Ferguson Ltd.
533,O'Reilly Media
534,Norma Editorial
535,Open Court
536,Scholastic Nonfiction
537,Vantage Press
538,US Naval Institute Press
539,Severn House Publishers
540,Red Dress Ink
541,DAW
542,Praeger
543,Daimon Verlag
544,Ignatius Press
545,Prentice Hall PTR
546,Ediciones B
547,Knopf
548,Harlequin
549,Chaosium
550,Hill and Wang
551,National Geographic Society
552,Larousse Kingfisher Chambers
553,Kaplan
554,W. W. Norton and Company
555,Gotham
556,One World/Ballantine
557,Books on Tape
558,Digital Manga Publishing
559,Nelson Books
560,Harper Voyager
561,Atlantic Books (UK)
562,Plaza y Janes
563,Wings
564,The Overlook Press
565,Hyperion
566,Coronet
567,Mysterious Press
568,Luna
569,Firebird
570,BradyGames
571,Vintage Contemporaries
572,Orchard Books
573,North Point Press
574,Fawcett Books
575,Arcadia Publishing (SC)
576,Vanderbilt University Press
577,Zeta Bolsillo
578,Audio Literature
579,iBooks
580,Viking Juvenile
581,White Wolf Games Studio
582,Ace
583,Viking
584,Lawbook Exchange  Ltd.
585,Random House  for Young Readers
586,HarperEntertainment
587,Scholastic  Inc.
588,Washington Square Press
589,St. Martins Press-3PL
590,Kensington Publishing Corporation
591,Houghton Mifflin
592,University of Illinois Press
593,Bantam Skylark
594,Pantheon Books
595,Gallery Books
596,Authorhouse
597,Loeb Classical Library
598,Backinprint.com
599,Meisha Merlin Publishing
600,Crescent
601,William Morrow & Company
602,St. Martin's Minotaur
603,Howard Books
604,Aspect
605,Tyndale Momentum
606,Cornerstone Press Chicago
607,Blackwell Publishers
608,LGF
609,Hachette LittÃ©rature
610,Storey Publishing  LLC
611,French & European
612,Duke University Press Books
613,Oni Press
614,Pocket Books: Gallery Books
615,Atelos Press
616,Douglas & McIntyre
617,W.W. Norton & Company  Inc. (NY)
618,Watson-Guptill
619,Sentient Publications
620,Cliffs Notes
621,Aladdin
622,BBC Audiobooks
623,Simon & Schuster (Trade Division)
624,Sceptre
625,Loeb Classical Library/Harvard University Press
626,Henry Holt and Co. (BYR)
627,Hawthorne Books
628,Microsoft Press
629,NAL Trade
630,Atlantic Monthly Press (NYC)
631,Penguin Books Ltd. (London)
632,Library of America (NY)
633,Penguin Classics Deluxe Edition
634,Riverrun Press (New York  NY)
635,Everyman
636,Routledge Classics
637,T&T Clark Int'l
638,Barbour Books
639,Blue Sky Press
640,Booket
641,Readers Digest
642,Alpha
643,Penguin/Viking Compass (Non-Classics)
644,Castle Books
645,Santillana USA Publishing Company
646,Shambhala
647,Catholic Book Publishing
648,Polygon
649,World Wrestling Entertainment Books
650,New York University Press
651,Polity Press
652,University Press of Mississippi
653,Hampton Roads Publishing Company
654,Cook's Illustrated
655,Boston Common Press
656,America's Test Kitchen
657,Beltz und Gelberg
658,Chelsea House Publications
659,Sunstone Press
660,Universe Publishing(NY)
661,Motorbooks
662,Yearling
663,Margaret K. McElderry Books
664,IVP Books
665,Vintage Espanol
666,CDS Books
667,Holloway House
668,Edwin Mellen Press
669,ADV Manga
670,Orbit
671,Farrar Straus Giroux
672,Ember
673,Kuperard
674,Edimat Libros
675,Fawcett Crest Books
676,Ace Hardcover
677,Galahad Books
678,Clarity Press
679,Ash-Tree Press
680,Trafford Publishing
681,Hachette
682,Jonathan Cape
683,Heinemann Library
684,Treat Enterprises
685,Dark Horse
686,Loyola Press (Chicago)
687,Penguin Group (USA)
688,Bright Sky Press
689,Waterbrook Press
690,Diogenes Verlag
691,Diogenes
692,Goldmann
693,Addison Wesley Publishing Company
694,Course Technology
695,Public Square Books
696,Hill & Wang
697,Meredith Corporation
698,St. Martin's
699,McGraw-Hill Companies
700,Aladdin Paperbacks
701,Transworld Publishers
702,Headline Book Publishing
703,Bantam Press
704,Corgi Books
705,New Directions Publishing Corporation
706,Mel Bay Publications  Inc.
707,Y Lolfa
708,Berkley Sensation
709,Digital Manga Publishing / Dark Horse
710,Laurel Leaf
711,Berkley Publishing Group
712,Egmont Books Ltd
713,Kiepenheuer & Witsch
714,Patmos
715,Benziger
716,Virago UK
717,Revive Publishing
718,Inter-Varsity Press
719,Wildstorm
720,Viking Adult
721,Razorbill
722,American Diabetes Association
723,Vivendi
724,Harper Design
725,Touchstone
726,Suhrkamp
727,Piper Verlag
728,Droemer Knaur
729,Wilhelm Goldmann Verlag  GmbH
730,Kabel  Verlag GmbH Ernst
731,Rowohlt Tb.
732,Goldmann Verlag
733,Berlitz Kids
734,Futura
735,Bantam Spectra
736,NYRB Classics
737,Princeton University Press
738,Ulysses Press
739,Hachette Audio
740,DK Publishing (Dorling Kindersley)
741,Harvard University Press (Cambridge)
742,Banner of Truth
743,Veritas Publishing
744,Bertrand
745,Plexus Publishing
746,Fount
747,Creation Books
748,Orion Paperbacks
749,Scholastic Press
750,Virgin Publishing
751,BBC Books
752,Haynes Manuals N. America  Inc.
753,Dark Horse Manga
754,Multnomah Books
755,New Riders Publishing
756,Honor Books
757,Haus Publishing
758,Charles Scribner's Sons
759,Simon  Schuster Books for Young Readers
760,Silhouette Bombshell
761,Harvard University Press
762,Pyramid Books
763,Heinemann-Octopus
764,Silhouette Desire
765,Trine Day
766,Capstone Press
767,New York: Random House
768,Simon & Schuster Aladddin Paperbacks
769,Devil's Due Publishing
770,Silhouette Books
771,Speak
772,HarperCollins Publishers Ltd
773,Crown
774,Hodder
775,Hodder Children's Books
776,Atlantic
777,Liveright/W.W. Norton & Company  Inc.
778,Walker Books
779,Minnesota Historical Society Press
780,Steidl
781,OUP Oxford
782,Century
783,Clarkson Potter Publishers
784,High Point Media
785,G.P. Putnam's Sons Books for Young Readers
786,Little  Brown & Company
787,Rutgers University Press
788,Worth Publishers
789,Orion Publishing
790,Checkmark Books
791,Maxima New Media
792,Poisoned Pen Press
793,Overlook Press
794,W.W. Norton & Company
795,Holt Paperbacks
796,Wisdom Publications
797,Nymphenburger
798,Rayo
799,Sudamericana
800,Anagrama
801,Punto de Lectura
802,HarperCollins Espanol
803,Salamandra
804,Seix Barral
805,Montena
806,Planeta
807,Puzzle-Via Magna
808,Mestas Ediciones
809,Alfaguara Infantil
810,Bloomsbury USA
811,Scholastic Books
812,PhÃ©bus
813,Be Beautiful
814,Dell Laurel-Leaf
815,Audio Partners
816,Ann Arbor Media
817,Robert Laffont
818,Blanvalet Taschenbuch
819,Algonquin Books
820,Heinle
821,Prima Games
822,C. Bange
823,Mondadori
824,Holt McDougal
825,Hodder & Stoughton
826,Everyman's Library Classics
827,Gibbs Smith
828,Caedmon
829,Sinauer Associates
830,Dedalus
831,Hub City Press
832,No Exit Press
833,Baton Wicks
834,HarperPerennial
835,Yellow Jersey
836,Clarkson Potter
837,Penguin Group
838,Sunburst
839,Bantam Spectra (NY)
840,Abingdon Press
841,Citadel
842,Bantam Books  Inc.
843,Harlequin Special Releases
844,Destiny Image Incorporated
845,State University of New York Press
846,School Specialty Publishing
847,New Page Books
848,Shadow Mountain
849,Impact
850,Dover Publications (NY)
851,Voyager
852,Random House UK Ltd (A Division of Random House Group)
853,Batsford
854,iUniverse
855,Loveswept
856,Arthur A. Levine Books
857,Marvel Comics Group
858,Samuel French Ltd
859,Paul Dry Books
860,GÃ¼rze Books
861,Gurze Books
862,Crown Forum
863,Spectra/Bantam Books (NYC)
864,Image Comics
865,Free Press
866,University of Michigan Press
867,Poseidon Press
868,W.W. Norton & Company (NYC)
869,Push
870,Melville House Publishing
871,Harlequin Superromance
872,Little  Brown Young Readers
873,Counterpoint
874,Fischer Taschenbuch Verlag
875,Avenel Books
876,Dodo Press
877,Pan Publishing
878,Temenos Press
879,Dorling Kindersley Children
880,Harvest Books
881,Heinemann
882,Alfred A. Knopf Books for Young Readers
883,Woodbridge Press Publishing Company
884,P. F. Collier and Sons
885,Pan Childrens
886,Delacorte Books
887,Chatto  Windus
888,Atheneum/Richard Jackson Books
889,Princeton Architectural Press
890,Nostalgia Ventures
891,Living Books
892,Kaplan Publishing
893,Modern Publishing
894,Thunder's Mouth Press Books
895,Watson-Guptill Publications
896,National Geographic Children's Books
897,Windsor Golden Series
898,Cumberland House Publishing
899,Greenwood
900,Rowman & Littlefield Publishers
